Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999,Rk_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,-9999_misc,fouls_per_90,start_ratio,group
704,Azzedine Ounahi,MF,ma Morocco,26,1.es Girona,2000,6,5,435,4.8,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches,83299cc0,704,MF,26,2000,4.8,1,0,0,3,7,0,4,1,1,,,0,Matches,83299cc0,0.625,0.8333333333333334,Starter
705,Mohammed Al-Owais,GK,sa Saudi Arabia,34,1.sa Al-Ula,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2c060c6,705,GK,34,1991,3.0,0,0,0,0,1,0,0,0,0,,,0,Matches,f2c060c6,0.0,1.0,Starter
706,Elisha Owusu,MF,gh Ghana,28,1.fr Auxerre,1997,3,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e2781082,706,MF,28,1997,1.7,0,0,0,2,0,0,3,0,3,,,0,Matches,e2781082,1.1764705882352942,0.6666666666666666,Starter
707,Mikel Oyarzabal,FW,es Spain,29,1.es Real Sociedad,1997,8,8,601,6.7,5,1,6,4,1,1,0,0,0.75,0.15,0.90,0.60,0.75,Matches,8c3c640c,707,FW,29,1997,6.7,0,0,0,4,5,1,3,1,5,,,0,Matches,8c3c640c,0.5970149253731343,1.0,Starter
708,Salih Özcan,MF,tr Türkiye,28,1.de Dortmund,1998,2,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15413fa5,708,MF,28,1998,1.1,0,0,0,2,2,0,1,4,1,,,0,Matches,15413fa5,1.8181818181818181,0.5,Starter
709,Willian Pacho,DF,ec Ecuador,24,1.fr PSG,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ecbe2839,709,DF,24,2001,4.0,0,0,0,3,2,0,0,8,2,,,0,Matches,ecbe2839,0.75,1.0,Starter
711,Exequiel Palacios,DF,ar Argentina,27,1.de Leverkusen,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e82adcab,711,DF,27,1998,1.0,0,0,0,1,1,0,0,5,0,,,0,Matches,e82adcab,1.0,1.0,Starter
712,Lucas Paquetá,MF,br Brazil,28,1.br Flamengo,1997,4,4,233,2.6,0,1,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,9b6f7fd5,712,MF,28,1997,2.6,0,0,0,3,6,0,5,5,4,,,0,Matches,9b6f7fd5,1.1538461538461537,1.0,Starter
713,Leandro Paredes,MF,ar Argentina,31,1.ar Boca Juniors,1994,7,4,473,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,dff153a4,713,MF,31,1994,5.3,2,0,0,9,3,0,2,5,6,,,0,Matches,dff153a4,1.6981132075471699,0.5714285714285714,Starter
714,Thomas Partey,MF,gh Ghana,33,1.es Villarreal,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,529f49ab,714,MF,33,1993,3.0,0,0,0,2,5,0,0,6,4,,,0,Matches,529f49ab,0.6666666666666666,1.0,Starter
715,Marco Pašalić,MF,hr Croatia,25,1.us Orlando City,2000,3,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1866b0f1,715,MF,25,2000,1.1,0,0,0,0,2,2,11,1,2,,,0,Matches,1866b0f1,0.0,0.3333333333333333,Non-Starter
716,Mario Pašalić,MF,hr Croatia,31,1.it Atalanta,1995,4,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e599253a,716,MF,31,1995,1.4,0,0,0,2,0,1,1,1,1,,,0,Matches,e599253a,1.4285714285714286,0.25,Non-Starter
717,Nathan Patterson,DF,sct Scotland,24,1.eng Everton,2001,3,2,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,230f0471,717,DF,24,2001,2.1,0,0,0,2,0,0,1,3,2,,,0,Matches,230f0471,0.9523809523809523,0.6666666666666666,Starter
718,João Paulo Fernandes,DF,cv Cabo Verde,28,1.ro FCSB,1998,2,1,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,afcac9da,718,DF,28,1998,1.2,0,0,0,0,4,0,5,6,1,,,0,Matches,afcac9da,0.0,0.5,Starter
719,Aleksandar Pavlovic,MF,de Germany,22,1.de Bayern Munich,2004,4,4,272,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2658c82f,719,MF,22,2004,3.0,1,0,0,13,4,0,1,2,3,,,0,Matches,2658c82f,4.333333333333333,1.0,Starter
720,Tim Payne,DF,nz New Zealand,32,1.au Wellington,1994,3,3,224,2.5,0,1,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,Matches,4e86877c,720,DF,32,1994,2.5,0,0,0,2,2,0,10,1,3,,,0,Matches,4e86877c,0.8,1.0,Starter
722,Marcus Pedersen,DF,no Norway,25,1.it Torino,2000,4,1,236,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,596cc50e,722,DF,25,2000,2.6,0,0,0,3,1,0,6,0,2,,,0,Matches,596cc50e,1.1538461538461537,0.25,Non-Starter
723,Pedri,MF,es Spain,23,1.es Barcelona,2002,8,5,499,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d9b2d31,723,MF,23,2002,5.5,1,0,0,4,5,1,13,10,8,,,0,Matches,0d9b2d31,0.7272727272727273,0.625,Starter
724,Nicolas Pépé,FW,ci Côte d'Ivoire,31,1.es Villarreal,1995,4,3,234,2.6,2,1,3,2,0,0,1,0,0.77,0.38,1.15,0.77,1.15,Matches,57e3f0c7,724,FW,31,1995,2.6,1,0,0,1,1,1,10,3,0,,,0,Matches,57e3f0c7,0.3846153846153846,0.75,Starter
725,Ricardo Pepi,FW,us USA,23,1.nl PSV,2003,5,2,204,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2b1ed42,725,FW,23,2003,2.3,0,0,0,5,3,2,0,1,1,,,0,Matches,a2b1ed42,2.173913043478261,0.4,Non-Starter
727,Ivan Perišić,MFDF,hr Croatia,37,1.nl PSV,1989,4,4,360,4.0,1,1,2,1,0,0,2,0,0.25,0.25,0.50,0.25,0.50,Matches,6fe90922,727,MFDF,37,1989,4.0,2,0,0,4,1,0,20,4,4,,,0,Matches,6fe90922,1.0,1.0,Starter
730,Jordan Pickford,GK,eng England,32,1.eng Everton,1994,7,7,660,7.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4806ec67,730,GK,32,1994,7.3,0,0,0,0,4,0,0,0,0,,,0,Matches,4806ec67,0.0,1.0,Starter
731,Pico,DF,cv Cabo Verde,33,1.ie Shamrock,1992,4,4,390,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,faef0f92,731,DF,33,1992,4.3,0,0,0,0,3,0,0,7,5,,,0,Matches,faef0f92,0.0,1.0,Starter
732,Frantzdy Pierrot,FW,ht Haiti,31,1.tr Rizespor,1995,3,2,143,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,307877be,732,FW,31,1995,1.6,1,0,0,5,4,2,0,0,0,,,0,Matches,307877be,3.125,0.6666666666666666,Starter
733,Kevin Pina,MF,cv Cabo Verde,29,1.ru Krasnodar,1997,4,4,349,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,296026ae,733,MF,29,1997,3.9,1,0,0,5,3,0,2,3,7,,,0,Matches,296026ae,1.2820512820512822,1.0,Starter
734,Wagner Pina,DF,cv Cabo Verde,23,1.tr Trabzonspor,2002,1,1,89,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9bf22b95,734,DF,23,2002,1.0,1,0,0,1,3,0,2,1,0,,,0,Matches,9bf22b95,1.0,1.0,Starter
738,Johny Placide,GK,ht Haiti,38,2.fr Bastia,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f1666a9d,738,GK,38,1988,3.0,1,0,0,0,0,0,0,0,0,,,0,Matches,f1666a9d,0.0,1.0,Starter
739,Gonzalo Plata,FW,ec Ecuador,25,1.br Flamengo,2000,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,54bcdeb0,739,FW,25,2000,4.0,1,0,0,5,4,0,8,2,5,,,0,Matches,54bcdeb0,1.25,1.0,Starter
740,Marin Pongračić,DF,hr Croatia,28,1.it Fiorentina,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a6cd437,740,DF,28,1997,3.0,0,0,0,3,0,0,0,0,3,,,0,Matches,2a6cd437,1.0,1.0,Starter
742,Pedro Porro,DF,es Spain,26,1.eng Tottenham,1999,6,6,563,6.3,2,0,2,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches,27d0a506,742,DF,26,1999,6.3,0,0,0,10,9,0,24,8,11,,,0,Matches,27d0a506,1.5873015873015874,1.0,Starter
743,Stefan Posch,DF,at Austria,29,1.de Mainz 05,1997,4,4,331,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7f609bfc,743,DF,29,1997,3.7,2,0,0,7,3,0,3,10,4,,,0,Matches,7f609bfc,1.8918918918918919,1.0,Starter
745,Ángelo Preciado,DFMF,ec Ecuador,28,1.br Atlético Mineiro,1998,4,0,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eadc8e4f,745,DFMF,28,1998,1.2,0,0,0,0,1,0,7,3,1,,,0,Matches,eadc8e4f,0.0,0.0,Non-Starter
746,Ruben Providence,MF,ht Haiti,24,2.nl Almere City,2001,3,3,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,26bab383,746,MF,24,2001,2.4,0,0,0,3,5,0,6,0,2,,,0,Matches,26bab383,1.25,1.0,Starter
747,Lukáš Provod,FW,cz Czechia,29,1.cz Slavia Prague,1996,3,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f21b7bd,747,FW,29,1996,1.4,0,0,0,2,1,1,5,1,3,,,0,Matches,8f21b7bd,1.4285714285714286,0.3333333333333333,Non-Starter
749,Gustavo Puerta,MF,co Colombia,22,2.es Racing Sant,2003,5,5,469,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,2c08cab0,749,MF,22,2003,5.2,1,0,0,9,8,0,2,3,3,,,0,Matches,2c08cab0,1.7307692307692306,1.0,Starter
750,Christian Pulisic,MF,us USA,27,1.it Milan,1998,4,3,223,2.5,0,1,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,Matches,1bf33a9a,750,MF,27,1998,2.5,0,0,0,1,8,2,4,0,1,,,0,Matches,1bf33a9a,0.4,0.75,Starter
751,Ahmed Qasem,MFFW,iq Iraq,22,1.us Nashville SC,2003,3,2,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,27219ecb,751,MFFW,22,2003,1.4,0,0,0,0,1,0,1,0,0,,,0,Matches,27219ecb,0.0,0.6666666666666666,Starter
752,Jarell Quansah,DF,eng England,23,1.de Leverkusen,2003,3,3,197,2.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,4125cb98,752,DF,23,2003,2.2,1,1,0,2,2,0,1,0,0,,,0,Matches,4125cb98,0.9090909090909091,1.0,Starter
753,Julián Quiñones,FWMF,mx Mexico,29,1.sa Al-Qadsiah,1997,5,5,410,4.6,4,1,5,4,0,0,0,0,0.88,0.22,1.10,0.88,1.10,Matches,5535c728,753,FWMF,29,1997,4.6,0,0,0,5,7,1,3,0,0,,,0,Matches,5535c728,1.0869565217391306,1.0,Starter
755,Juan Quintero,FWMF,co Colombia,33,1.ar River Plate,1993,4,0,121,1.3,0,1,1,0,0,0,0,0,0.00,0.74,0.74,0.00,0.74,Matches,540d0b37,755,FWMF,33,1993,1.3,0,0,0,0,1,0,12,0,0,,,0,Matches,540d0b37,0.0,0.0,Non-Starter
756,Ramy Rabia,DF,eg Egypt,33,1.ae Al Ain,1993,5,3,372,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e32afa36,756,DF,33,1993,4.1,0,0,0,3,2,0,0,3,5,,,0,Matches,e32afa36,0.7317073170731708,0.6,Starter
757,Adrien Rabiot,MF,fr France,31,1.it Milan,1995,7,7,585,6.5,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,8794e251,757,MF,31,1995,6.5,1,0,0,13,4,1,2,11,7,,,0,Matches,8794e251,2.0,1.0,Starter
758,Stjepan Radeljić,DF,ba Bosnia–Herz,28,1.hr Rijeka,1997,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30e03a25,758,DF,28,1997,2.0,1,0,0,1,3,0,0,0,1,,,0,Matches,30e03a25,0.5,1.0,Starter
759,Soufiane Rahimi,FW,ma Morocco,30,1.ae Al Ain,1996,6,0,163,1.8,2,1,3,2,0,0,0,0,1.10,0.55,1.66,1.10,1.66,Matches,f126a259,759,FW,30,1996,1.8,0,0,0,5,6,2,1,0,2,,,0,Matches,f126a259,2.7777777777777777,0.0,Non-Starter
763,Jiovany Ramos,DF,pa Panama,29,1.ve Puerto Cabello,1997,2,2,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30cda59f,763,DF,29,1997,1.8,0,0,0,2,1,0,0,3,1,,,0,Matches,30cda59f,1.1111111111111112,1.0,Starter
765,Raúl Rangel,GK,mx Mexico,26,1.mx Guadalajara,2000,5,5,437,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15f733fb,765,GK,26,2000,4.9,0,0,0,1,0,0,0,0,0,,,0,Matches,15f733fb,0.2040816326530612,1.0,Starter
766,Raphinha,MFFW,br Brazil,29,1.es Barcelona,1996,2,2,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3423f250,766,MFFW,29,1996,1.4,0,0,0,1,2,2,9,0,0,,,0,Matches,3423f250,0.7142857142857143,1.0,Starter
767,Nizar Al Rashdan,MF,jo Jordan,27,1.qa Qatar SC,1999,3,3,255,2.8,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,feaa0ffd,767,MF,27,1999,2.8,0,0,0,5,4,0,0,2,5,,,0,Matches,feaa0ffd,1.7857142857142858,1.0,Starter
768,Marcus Rashford,MF,eng England,28,1.es Barcelona,1997,6,3,223,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.81,0.40,0.81,Matches,a1d5bd30,768,MF,28,1997,2.5,0,0,0,5,1,1,17,0,2,,,0,Matches,a1d5bd30,2.0,0.5,Starter
769,Nicolas Raskin,MF,be Belgium,25,1.sct Rangers,2001,6,3,341,3.8,0,2,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,Matches,dba1f190,769,MF,25,2001,3.8,0,0,0,12,3,0,7,2,5,,,0,Matches,dba1f190,3.1578947368421053,0.5,Starter
770,David Raum,DF,de Germany,28,1.de RB Leipzig,1998,2,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d450ed3,770,DF,28,1998,1.2,0,0,0,2,0,0,13,1,1,,,0,Matches,7d450ed3,1.6666666666666667,0.5,Starter
771,Noor Al Rawabdeh,MF,jo Jordan,29,1.my Selangor FA,1997,3,3,270,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,3bb06c86,771,MF,29,1997,3.0,0,0,0,1,0,0,0,2,7,,,0,Matches,3bb06c86,0.3333333333333333,1.0,Starter
772,Rayan,FWMF,br Brazil,19,1.eng Bournemouth,2006,4,3,288,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,288647fc,772,FWMF,19,2006,3.2,0,0,0,5,4,1,11,3,4,,,0,Matches,288647fc,1.5625,0.75,Starter
773,Iqraam Rayners,FW,za South Africa,30,1.za Sundowns,1995,4,2,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,190b0d5e,773,FW,30,1995,1.8,0,0,0,1,1,2,2,0,0,,,0,Matches,190b0d5e,0.5555555555555556,0.5,Starter
774,Tim Ream,DF,us USA,38,1.us Charlotte,1987,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28b40c9c,774,DF,38,1987,4.0,0,0,0,0,2,0,0,6,1,,,0,Matches,28b40c9c,0.0,1.0,Starter
775,Tijjani Reijnders,MF,nl Netherlands,27,1.eng Manchester City,1998,3,3,199,2.2,0,1,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches,afb61630,775,MF,27,1998,2.2,0,0,0,0,3,1,15,2,0,,,0,Matches,afb61630,0.0,1.0,Starter
776,Omar Rekik,DF,tn Tunisia,24,1.si NK Maribor,2001,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,e69e0f7b,776,DF,24,2001,2.0,0,0,0,0,1,1,1,3,2,,,0,Matches,e69e0f7b,0.0,1.0,Starter
777,Israel Reyes,DF,mx Mexico,26,1.mx América,2000,4,2,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0db8bbc4,777,DF,26,2000,2.2,0,0,0,1,0,0,2,3,1,,,0,Matches,0db8bbc4,0.45454545454545453,0.5,Starter
778,Gio Reyna,MF,us USA,23,1.de Gladbach,2002,5,1,131,1.5,1,0,1,1,0,0,0,0,0.69,0.00,0.69,0.69,0.69,Matches,7fa4e703,778,MF,23,2002,1.5,0,0,0,1,3,0,1,0,0,,,0,Matches,7fa4e703,0.6666666666666666,0.2,Non-Starter
779,Ramin Rezaeian,DFMF,ir IR Iran,36,1.ir Foolad,1990,3,3,270,3.0,2,1,3,2,0,0,0,0,0.67,0.33,1.00,0.67,1.00,Matches,c0ae3446,779,DFMF,36,1990,3.0,0,0,0,2,3,1,18,2,5,,,0,Matches,c0ae3446,0.6666666666666666,1.0,Starter
780,Chadi Riad,DF,ma Morocco,22,1.eng Crystal Palace,2003,4,4,344,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,b3b9b8b8,780,DF,22,2003,3.8,0,0,0,0,1,0,0,4,1,,,0,Matches,b3b9b8b8,0.0,1.0,Starter
781,Declan Rice,MF,eng England,27,1.eng Arsenal,1999,7,7,557,6.2,1,2,3,1,0,0,2,0,0.16,0.32,0.48,0.16,0.48,Matches,1c7012b8,781,MF,27,1999,6.2,2,0,0,4,0,1,44,5,3,,,0,Matches,1c7012b8,0.6451612903225806,1.0,Starter
782,Chris Richards,DF,us USA,26,1.eng Crystal Palace,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0a3d6d2b,782,DF,26,2000,4.0,1,0,0,8,3,0,0,4,3,,,0,Matches,0a3d6d2b,2.0,1.0,Starter
783,Fabian Rieder,MFFW,ch Switzerland,24,1.de Augsburg,2002,5,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c2bd8585,783,MFFW,24,2002,3.4,0,0,0,3,6,0,13,1,3,,,0,Matches,c2bd8585,0.8823529411764706,0.6,Starter
784,Richard Ríos,MF,co Colombia,26,1.pt Benfica,2000,5,0,140,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,72da065d,784,MF,26,2000,1.6,1,0,0,10,4,0,1,1,2,,,0,Matches,72da065d,6.25,0.0,Non-Starter
785,Ró-Ró,DF,qa Qatar,35,1.qa Al Sadd,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8735fe66,785,DF,35,1990,3.0,0,0,0,1,7,0,2,3,4,,,0,Matches,8735fe66,0.3333333333333333,1.0,Starter
786,Andy Robertson,DF,sct Scotland,32,1.eng Liverpool,1994,3,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2e4f5f03,786,DF,32,1994,2.5,1,0,0,3,1,0,10,2,1,,,0,Matches,2e4f5f03,1.2,1.0,Starter
787,Antonee Robinson,DFMF,us USA,28,1.eng Fulham,1997,4,4,348,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,289601e6,787,DFMF,28,1997,3.9,1,0,0,4,1,0,18,6,4,,,0,Matches,289601e6,1.0256410256410258,1.0,Starter
788,Miles Robinson,DF,us USA,29,1.us FC Cincinnati,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,782a95d9,788,DF,29,1997,1.0,0,0,0,2,0,0,0,1,1,,,0,Matches,782a95d9,2.0,1.0,Starter
790,Rodri,MF,es Spain,29,1.eng Manchester City,1996,8,8,724,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6434f10d,790,MF,29,1996,8.0,0,0,0,11,9,1,4,3,20,,,0,Matches,6434f10d,1.375,1.0,Starter
793,James Rodríguez,FWMF,co Colombia,34,1.us Minnesota Utd,1991,5,5,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,715bf047,793,FWMF,34,1991,3.5,0,0,0,0,5,0,18,1,1,,,0,Matches,715bf047,0.0,1.0,Starter
794,Kevin Rodríguez,FW,ec Ecuador,26,1.be Union SG,2000,4,0,118,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches,189fb038,794,FW,26,2000,1.3,0,0,0,3,2,0,0,0,1,,,0,Matches,189fb038,2.3076923076923075,0.0,Non-Starter
795,Ricardo Rodríguez,DF,ch Switzerland,33,1.es Real Betis,1992,6,6,517,5.7,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,7f78ad23,795,DF,33,1992,5.7,0,0,0,11,2,0,19,4,7,,,0,Matches,7f78ad23,1.9298245614035088,1.0,Starter
798,Morgan Rogers,MF,eng England,23,1.eng Aston Villa,2002,7,3,339,3.8,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,2e5915f1,798,MF,23,2002,3.8,0,0,0,5,5,2,5,0,3,,,0,Matches,2e5915f1,1.3157894736842106,0.42857142857142855,Non-Starter
799,Cristian Romero,DF,ar Argentina,28,1.eng Tottenham,1998,7,7,608,6.8,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,a3d94a58,799,DF,28,1998,6.8,2,0,0,9,3,0,0,11,10,,,0,Matches,a3d94a58,1.3235294117647058,1.0,Starter
800,Luis Romo,MF,mx Mexico,31,1.mx Guadalajara,1995,4,4,264,2.9,1,1,2,1,0,0,0,0,0.34,0.34,0.68,0.34,0.68,Matches,e590bb10,800,MF,31,1995,2.9,0,0,0,1,3,0,1,4,4,,,0,Matches,e590bb10,0.3448275862068966,1.0,Starter
801,Cristiano Ronaldo,FW,pt Portugal,41,1.sa Al-Nassr,1985,5,5,440,4.9,3,0,3,2,1,1,0,0,0.61,0.00,0.61,0.41,0.41,Matches,dea698d9,801,FW,41,1985,4.9,0,0,0,2,5,6,0,1,1,,,0,Matches,dea698d9,0.4081632653061224,1.0,Starter
802,Eloy Room,GK,cw Curaçao,37,2.us Miami FC,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b33d86b,802,GK,37,1989,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,6b33d86b,0.0,1.0,Starter
805,Antonio Rüdiger,DF,de Germany,33,1.es Real Madrid,1993,4,2,262,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,18b896d6,805,DF,33,1993,2.9,0,0,0,1,0,0,3,0,0,,,0,Matches,18b896d6,0.3448275862068966,0.5,Starter
806,Fabián Ruiz Peña,MF,es Spain,30,1.fr PSG,1996,8,4,321,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,c0c7ff58,806,MF,30,1996,3.6,0,0,0,1,3,0,9,4,3,,,0,Matches,c0c7ff58,0.2777777777777778,0.5,Starter
808,Julian Ryerson,DF,no Norway,28,1.de Dortmund,1997,4,4,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,009a4f60,808,DF,28,1997,2.5,0,0,0,6,1,0,15,0,8,,,0,Matches,009a4f60,2.4,1.0,Starter
809,Elias Saad,MFFW,tn Tunisia,26,2.de Hannover 96,1999,2,2,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78a2284f,809,MFFW,26,1999,1.3,0,0,0,1,3,1,2,0,1,,,0,Matches,78a2284f,0.7692307692307692,1.0,Starter
813,Marcel Sabitzer,MF,at Austria,32,1.de Dortmund,1994,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,e280527c,813,MF,32,1994,4.0,1,0,0,2,3,1,31,6,2,,,0,Matches,e280527c,0.5,1.0,Starter
814,Noah Sadiki,MF,cd Congo DR,21,1.eng Sunderland,2004,4,2,259,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,645481cc,814,MF,21,2004,2.9,2,0,0,2,3,0,1,2,4,,,0,Matches,645481cc,0.6896551724137931,0.5,Starter
815,Michal Sadílek,MF,cz Czechia,27,1.cz Slavia Prague,1999,3,2,183,2.0,1,0,1,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches,7c9fa389,815,MF,27,1999,2.0,0,0,0,0,3,0,12,2,2,,,0,Matches,7c9fa389,0.0,0.6666666666666666,Starter
817,Ismael Saibari,FW,ma Morocco,25,1.nl PSV,2001,5,5,381,4.2,3,0,3,3,0,0,0,0,0.71,0.00,0.71,0.71,0.71,Matches,3ec9f005,817,FW,25,2001,4.2,0,0,0,8,3,3,5,0,2,,,0,Matches,3ec9f005,1.9047619047619047,1.0,Starter
818,Bukayo Saka,MF,eng England,24,1.eng Arsenal,2001,7,3,358,4.0,3,3,6,2,1,1,0,0,0.75,0.75,1.51,0.50,1.26,Matches,bc7dc64d,818,MF,24,2001,4.0,0,0,0,4,9,4,21,1,7,,,0,Matches,bc7dc64d,1.0,0.42857142857142855,Non-Starter
819,Mohamed Salah,FWMF,eg Egypt,33,1.eng Liverpool,1992,5,5,425,4.7,1,2,3,1,0,0,0,0,0.21,0.42,0.64,0.21,0.64,Matches,e342ad68,819,FWMF,33,1992,4.7,0,0,0,5,13,1,14,2,0,,,0,Matches,e342ad68,1.0638297872340425,1.0,Starter
820,Anass Salah-Eddine,DF,ma Morocco,24,1.nl PSV,2002,4,2,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d274394,820,DF,24,2002,2.4,0,0,0,3,2,0,3,0,5,,,0,Matches,0d274394,1.25,0.5,Starter
